section,division,group,class,subclass,text_of,text
J,58,581,5811,58112,subclass,"Publishing of atlases, maps and charts"
J,58,581,5811,58113,subclass,Publishing of audio books
J,58,581,5812,,class,Publishing of directories and mailing lists
J,58,581,5812,58121,subclass,Publishing of mailing lists and telephone directories
J,58,581,5812,58122,subclass,"Publishing of other directories and compilations, such as case law, pharmaceutical compendia etc."
J,58,581,5813,,class,"Publishing of newspapers, journals and periodicals"
J,58,581,5813,58131,subclass,Publishing of newspapers
J,58,581,5813,58132,subclass,Publishing of journals and periodicals
J,58,581,5819,,class,Other publishing activities
J,58,581,5819,58191,subclass,On-line publishing of statistics and other information
J,58,581,5819,58199,subclass,Other publishing activities (including on-line) n.e.c.
J,58,582,,,group,Software publishing
J,58,582,5820,,class,Software publishing
J,58,582,5820,58201,subclass,Publishing of operating systems and system software
J,58,582,5820,58202,subclass,Publishing of operating business and other applications
J,58,582,5820,58203,subclass,Publishing of computer games for all platforms
J,59,,,,division,"Motion picture, video and television programme production, sound recording and music publishing activities."
J,59,591,,,group,"Motion picture, video and television programme activities"
J,59,591,5911,,class,"Motion picture, video and television programme production activities"
J,59,591,5911,59111,subclass,Production of motion picture
J,59,591,5911,59112,subclass,Video production
J,59,591,5911,59113,subclass,Production of television programmes or television commercials
J,59,591,5912,,class,"Motion  picture,  video  and  television  programme  post-production activities"
J,59,591,5912,59121,subclass,Post production activities of motion picture
J,59,591,5912,59122,subclass,Post production activities of television programmes or television commercials
J,59,591,5912,59123,subclass,Post production activities of video production
J,59,591,5913,,class,"Motion picture, video and television programme distribution activities"
J,59,591,5913,59131,subclass,Motion picture distribution
J,59,591,5913,59132,subclass,"Distribution of video tapes, CD and DVDs"
J,59,591,5913,59133,subclass,Distribution of television programme
J,59,591,5914,,class,Motion picture projection activities
J,59,591,5914,59141,subclass,"Motion picture or video tape projection in cinemas, in the open air or in other projection facilities"
J,59,591,5914,59142,subclass,Activities of cine-clubs
J,59,592,,,group,Sound recording and music publishing activities
J,59,592,5920,,class,Sound recording and music publishing activities
J,59,592,5920,59201,subclass,Activities of sound recording in studio or elsewhere
J,59,592,5920,59202,subclass,Activities of misic publishing
J,60,,,,division,Programming and broadcasting activities
J,60,601,,,group,Radio broadcasting
J,60,601,6010,,class,Radio broadcasting
J,60,601,6010,60100,subclass,Radio broadcasting
J,60,602,,,group,Television programming and broadcasting activities
J,60,602,6020,,class,Television programming and broadcasting activities
J,61,,,,division,Telecommunications
J,61,611,,,group,Wired telecommunications activities
J,61,611,6110,,class,Wired telecommunications activities
J,61,611,6110,61101,subclass,"Activities of basic telecom services: telephone, telex and telegraph"
J,61,611,6110,61102,subclass,Maintenance of telecom network
J,61,611,6110,61103,subclass,Activities of the cable operators
J,61,611,6110,61104,subclass,Activitiesofproviding internetaccess bythe operator ofthewired infrastructure
J,61,612,,,group,Wireless telecommunications activities
J,61,612,6120,,class,Wireless telecommunications activities
J,61,612,6120,61201,subclass,Activities of Internet access by the operator of the wireless infrastructure
J,61,612,6120,61202,subclass,"Activitiesofmaintaining andoperatingpageing, cellurandother telecommunication networks"
J,61,612,6120,61209,subclass,Activities of other wireless telecommunications activities
J,61,613,,,group,Satellite telecommunications activities
J,61,613,6130,,class,Satellite telecommunications activities
J,61,613,6130,61301,subclass,Activity of Internet access by the operator of the satellite infrastructure
J,61,613,6130,61309,subclass,Other satellite telecommunications activities
J,61,619,,,group,Other telecommunications activities
J,61,619,6190,,class,Other telecommunications activities
J,61,619,6190,61900,subclass,Other telecommunications activities
J,62,,,,division,"Computer programming, consultancy and related activities"
J,62,620,,,group,"Computer programming, consultancy and related activities"
J,62,620,6201,,class,Computer programming activities
J,62,620,6201,62011,subclass,"Writing , modifying, testing of computer program to meet the needs of a particular client excluding web-page designing"
J,62,620,6201,62012,subclass,Web-page designing
J,62,620,6201,62013,subclass,Providing software support and maintenance to the clients
J,62,620,6202,,class,Computer consultancy and computer facilities management activities
J,62,620,6202,62020,subclass,Computer consultancy and computer facilities management activities
J,62,620,6209,,class,Other information technology and computer service activities
J,62,620,6209,62091,subclass,Software installation
J,62,620,6209,62092,subclass,Computer disaster recovery
J,62,620,6209,62099,subclass,Other information technology and computer service activities n.e.c
J,63,,,,division,Information service activities
J,63,631,,,group,"Data processing, hosting and related activities; web portals"
J,63,631,6311,,class,"Data processing, hosting and related activities"
J,63,631,6311,63111,subclass,Data processing activities including report writing
J,63,631,6311,63112,subclass,Web hosting activities
J,63,631,6311,63113,subclass,Providing general time-share mainframe facilities to clients
J,63,631,6311,63114,subclass,Providing data entry services
J,63,631,6311,63119,subclass,"Other data processing, hosting and related activities n.e.c."
J,63,631,6312,,class,Web portals
J,63,631,6312,63121,subclass,Operation of web sites that use a search engine to generate and maintain extensive databases of internet addresses and content in an easily searchable format
J,63,631,6312,63122,subclass,"Operation of other websites that act as portals to the Internet, such as media sites providing periodically updated content"
J,63,639,,,group,Other information service activities
J,63,639,6391,,class,News agency activities
J,63,639,6391,63910,subclass,News agency activities
J,63,639,6399,,class,Other information service activities n.e.c.
J,63,639,6399,63991,subclass,Telephone based information services
J,63,639,6399,63992,subclass,Activities of cyber caf?
J,63,639,6399,63999,subclass,Other information service activities n.e.c.
K,,,,,section,FINANCIAL AND INSURANCE ACTIVITIES
K,64,,,,division,"Financial service activities, except insurance and Pension funding"
K,64,641,,,group,Monetary intermediation
K,64,641,6411,,class,Central banking
K,64,641,6411,64110,subclass,Central banking
K,64,641,6419,,class,Other monetary intermediation
K,64,641,6419,64191,subclass,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
K,64,641,6419,64192,subclass,Activities of specialized institutions granting credit for house purchases that also take deposits
K,64,641,6419,64199,subclass,Other monetary intermediation services n.e.c.
K,64,642,,,group,Activities of holding companies
K,64,642,6420,,class,Activities of holding companies
K,64,642,6420,64200,subclass,Activities of holding companies
K,64,643,,,group,"Trusts, funds and other financial vehicles"
K,64,643,6430,,class,"Trusts, funds and other financial vehicles"
K,64,643,6430,64300,subclass,"Trusts, funds and other financial vehicles"
K,64,649,,,group,"Other financial service activities, except insurance and pension funding activities"
K,64,649,6491,,class,Financial leasing
K,64,649,6491,64910,subclass,Financial leasing
K,64,649,6492,,class,Other credit granting
K,64,649,6499,,class,"Other financial service activities, except insurance and pension funding activities, n.e.c."
K,64,649,6499,64990,subclass,"Other financial service activities, except insurance and pension funding activities, n.e.c."
K,65,,,,division,"Insurance, reinsurance and pension funding, except compulsory social security"
K,65,651,,,group,Insurance
K,65,651,6511,,class,Life insurance
K,65,651,6511,65110,subclass,Life insurance
K,65,651,6512,,class,Non-life insurance
K,65,651,6512,65120,subclass,Non-life insurance
K,65,652,,,group,Reinsurance
K,65,652,6520,,class,Reinsurance
K,65,652,6520,65200,subclass,Reinsurance
K,65,653,,,group,Pension funding
K,65,653,6530,65300,subclass,Pension funding
K,66,,,,division,Other financial activities
K,66,661,,,group,"Activities auxiliary to financial service activities, except insurance and pension funding"
K,66,661,6611,,class,Administration of financial markets
K,66,661,6611,66110,subclass,Administration of financial markets
K,66,661,6612,,class,Security and commodity contracts brokerage
K,66,661,6619,,class,Activities auxiliary to financial service activities n.e.c.
K,66,661,6619,66190,subclass,Activities auxiliary to financial service activities n.e.c.
K,66,662,,,group,Activities auxiliary to insurance and pension funding
K,66,662,6621,,class,Risk and damage evaluation
K,66,662,6621,66210,subclass,Risk and damage evaluation
K,66,662,6622,,class,Activities of insurance agents and brokers
K,66,662,6622,66220,subclass,Activities of insurance agents and brokers
K,66,662,6629,,class,Other activities auxiliary to insurance and pension funding
K,66,662,6629,66290,subclass,Other activities auxiliary to insurance and pension funding
K,66,663,,,group,Fund management activities
K,66,663,6630,,class,Fund management activities
K,66,663,6630,66301,subclass,Management of mutual funds
K,66,663,6630,66302,subclass,Management of pension funds
K,66,663,6630,66309,subclass,Management of other investment funds
L,,,,,section,REAL ESTATE ACTIVITIES
L,68,,,,division,Real estate activities
L,68,681,,,group,Real estate activities with own or leased property
L,68,681,6810,,class,Real estate activities with own or leased property
L,68,681,6810,68100,subclass,Real estate activities with own or leased property
L,68,682,,,group,Real estate activities on a fee or contract basis
L,68,682,6820,,class,Real estate activities on a fee or contract basis
L,68,682,6820,68200,subclass,Real estate activities on a fee or contract basis
M,69,,,,division,Legal and accounting activities
M,69,691,,,group,Legal activities
M,69,691,6910,,class,Legal activities
M,69,691,6910,69100,subclass,Legal activities
M,69,692,,,group,"Accounting, bookkeeping and auditing activities; tax consultancy"
M,69,692,6920,,class,"Accounting, bookkeeping and auditing activities; tax consultancy"
M,69,692,6920,69201,subclass,"Accounting, bookkeeping and auditing activities"
M,69,692,6920,69202,subclass,Tax consultancy
M,70,,,,division,Activities of head offices; management consultancyactivities
M,70,701,,,group,Activities of head offices
M,70,701,7010,,class,Activities of head offices
M,70,701,7010,70100,subclass,Activities of head offices
M,70,702,,,group,Management consultancy activities
M,70,702,7020,,class,Management consultancy activities
M,70,702,7020,70200,subclass,Management consultancy activities
M,71,,,,division,Architecture and engineering activities; technical testing and analysis
M,71,711,,,group,Architectural  and  engineering  activities  and  related  technical consultancy
M,71,711,7110,,class,Architectural  and  engineering  activities  and  related  technical consultancy
M,71,711,7110,71100,subclass,Architectural and engineering activities and related technical consultancy
M,71,712,,,group,Technical testing and analysis
M,71,712,7120,71200,subclass,Technical testing and analysis
M,72,,,,division,Scientific research and development
M,72,721,,,group,Research and experimental development on natural sciences and engineering
M,72,721,7210,,class,Research and experimental development on natural sciences and engineering
M,72,721,7210,72100,subclass,Research and experimental development on natural sciences and engineering
M,72,722,,,group,Research  and  experimental  development  on  social  sciences  and humanities
M,72,722,7220,,class,Research  and  experimental  development  on  social  sciences  and humanities
M,72,722,7220,72200,subclass,Research and experimental development on social sciences and humanities
M,73,,,,division,Advertising and market research
M,73,731,,,group,Advertising
M,73,731,7310,,class,Advertising
M,73,731,7310,73100,subclass,Advertising
M,73,732,,,group,Market research and public opinion polling
M,73,732,7320,,class,Market research and public opinion polling
M,73,732,7320,73200,subclass,Market research and public opinion polling
M,74,,,,division,"Other professional, scientific and technical activities"
M,74,741,,,group,Specialized design activities
M,74,741,7410,,class,Specialized design activities
M,74,741,7410,74101,subclass,"Fashion design related to textiles, wearing apparel, shoes, jewelry, furniture and other fashion goods as well as other personal or household goods"
M,74,741,7410,74102,subclass,Activities of interior decorators
M,74,741,7410,74103,subclass,Services of graphic designers
M,74,741,7410,74109,subclass,Other specialized design activities n.e.c.
M,74,742,,,group,Photographic activities
M,74,742,7420,,class,Photographic activities
M,74,742,7420,74201,subclass,Commercial and consumer photograph production
M,74,742,7420,74202,subclass,Photographic film processing
M,74,742,7420,74203,subclass,Activities of photojournalists
M,74,742,7420,74204,subclass,Microfilming of documents
M,74,742,7420,74209,subclass,Other photographic activities
M,74,749,,,group,"Other professional, scientific and technical activities n.e.c."
M,74,749,7490,,class,"Other professional, scientific and technical activities n.e.c."
M,74,749,7490,74901,subclass,Business brokerage activities
M,74,749,7490,74902,subclass,Patent brokerage activities
M,74,749,7490,74903,subclass,Weather forecasting activities
M,74,749,7490,74904,subclass,Security consulting
M,74,749,7490,74909,subclass,"Other professional, scientific and technical activities n.e.c."
M,75,,,,division,Veterinary activities
M,75,750,,,group,Veterinary activities
M,75,750,7500,,class,Veterinary activities
M,75,750,7500,75000,subclass,Veterinary activities
N,77,,,,division,Rental and leasing activities
N,77,771,,,group,Renting and leasing of motor vehicles
N,77,771,7710,,class,Renting and leasing of motor vehicles
N,77,771,7710,77100,subclass,Renting and leasing of motor vehicles
N,77,772,,,group,Renting and leasing of personal and household goods
N,77,772,7721,,class,Renting and leasing of recreational and sports goods
N,77,772,7721,77210,subclass,Renting and leasing of recreational and sports goods
N,77,772,7722,,class,Renting of video tapes and disks
N,77,772,7722,77220,subclass,Renting of video tapes and disks
N,77,772,7729,,class,Renting and leasing of other personal and household goods n.e.c.
N,77,772,7729,77291,subclass,"Renting of tent, furniture, pottery and glass, kitchen and tableware, utensils, household electrical and electronic equipments etc."
N,77,772,7729,77292,subclass,"Renting of books, journals and magazines"
N,77,772,7729,77293,subclass,"Renting of jewellery, musical instruments, scenery and costumes"
N,77,772,7729,77294,subclass,"Renting of textiles, wearing apparel, footwear, sleeping bag, rucksack, household goods"
N,77,772,7729,77299,subclass,Renting of other personal and household goods n.e.c.
N,77,773,,,group,"Renting and leasing of other machinery, equipment and tangible goods n.e.c."
N,77,773,7730,,class,"Renting and leasing of other machinery, equipment and tangible goods n.e.c."
N,77,773,7730,77301,subclass,"Renting and operational leasing, without operator, of other machinery and equipment that are generally used as capital goods by industries"
N,77,773,7730,77302,subclass,Renting and operational leasing of agricultural and forestry machinery and equipment without operator
N,77,773,7730,77303,subclass,Renting and operational leasing of construction and civil-engineering machinery and equipment without operator
N,77,773,7730,77304,subclass,Renting and operational leasing of office machinery and equipment without operator
N,77,773,7730,77305,subclass,Renting and operational leasing of land-transport equipment (other than motor vehicles) without drivers
N,77,773,7730,77306,subclass,Renting and operational leasing of water-transport equipment without operator
N,77,773,7730,77307,subclass,Renting and operational leasing of air transport equipment without operator
N,77,773,7730,77308,subclass,Renting of other tangible goods with out operator
N,77,773,7730,77309,subclass,Renting and leasing of other machinery and equipment n.e.c. without operator
N,77,774,,,group,Leasing of nonfinancial intangible assets
N,77,774,7740,,class,Leasing of nonfinancial intangible assets
N,77,774,7740,77400,subclass,Leasing of nonfinancial intangible assets
N,78,,,,division,Employment activities
N,78,781,,,group,Activities of employment placement agencies
N,78,781,7810,,class,Activities of employment placement agencies
N,78,781,7810,78100,subclass,Activities of employment placement agencies
N,78,782,,,group,Temporary employment agency activities
N,78,782,7820,,class,Temporary employment agency activities
N,78,782,7820,78200,subclass,Temporary employment agency activities
N,78,783,,,group,Human resources provision and management of human resources functions
N,78,783,7830,,class,Human resources provision and management of human resources functions
N,78,783,7830,78300,subclass,Human resources provision and management of human resources functions
N,79,,,,division,"Travel agency, tour operator and other reservation service activities"
N,79,791,,,group,Travel agency and tour operator activities
N,79,791,7911,,class,Travel agency activities
N,79,791,7911,79110,subclass,Travel agency activities
N,79,791,7912,,class,Tour operator activities
N,79,791,7912,79120,subclass,Tour operator activities
N,79,799,,,group,Other reservation service and related activities
N,79,799,7990,,class,Other reservation service and related activities
N,79,799,7990,79900,subclass,Other reservation service and related activities
N,80,,,,division,Security and investigation activities
N,80,801,,,group,Private security activities
N,80,801,8010,,class,Private security activities
N,80,801,8010,80100,subclass,Private security activities
N,80,802,,,group,Security systems service activities
N,80,802,8020,,class,Security systems service activities
N,80,802,8020,80200,subclass,Security systems service activities
N,80,803,,,group,Investigation activities
N,80,803,8030,,class,Investigation activities
N,80,803,8030,80300,subclass,Investigation activities
N,81,,,,division,Services to buildings and landscape activities
N,81,811,,,group,Combined facilities support activities
N,81,811,8110,,class,Combined facilities support activities
N,81,811,8110,81100,subclass,Combined facilities support activities
N,81,812,,,group,Cleaning activities
N,81,812,8121,,class,General cleaning of buildings
N,81,812,8121,81210,subclass,General cleaning of buildings
N,81,812,8129,,class,Other building and industrial cleaning activities
N,81,812,8129,81291,subclass,"Cleaning of trains buses, planes etc."
N,81,812,8129,81292,subclass,Cleaning of industrial machinery
N,81,812,8129,81299,subclass,Other building and industrial cleaning activities
N,81,813,,,group,Landscape care and maintenance service activities
N,81,813,8130,,class,Landscape care and maintenance service activities
N,81,813,8130,81300,subclass,Landscape care and maintenance service activities
N,82,,,,division,"Office administrative, office support and other business support activities"
N,82,821,,,group,Office administrative and support activities
N,82,821,8211,,class,Combined office administrative service activities
N,82,821,8211,82110,subclass,Combined office administrative service activities
N,82,821,8219,,class,"Photocopying, document preparation and other specialized office support activities"
N,82,821,8219,82191,subclass,"Photocopying, duplicating and bluprinting services"
N,82,821,8219,82192,subclass,"Document preparation, typing, word processing and desktop publishing sevices"
N,82,821,8219,82199,subclass,Other specialised office support services activities
N,82,822,,,group,Activities of call centres
N,82,822,8220,,class,Activities of call centres
N,82,822,8220,82200,subclass,Activities of call centres
N,82,823,,,group,Organization of conventions and trade shows
N,82,823,8230,,class,Organization of conventions and trade shows
N,82,823,8230,82300,subclass,Organization of conventions and trade shows
N,82,829,,,group,Business support service activities n.e.c.
N,82,829,8291,,class,Activities of collection agencies and credit bureaus
N,82,829,8291,82910,subclass,Activities of collection agencies and credit bureaus
N,82,829,8292,,class,Packaging activities
N,82,829,8292,82920,subclass,Packaging activities
N,82,829,8299,,class,Other business support service activities n.e.c.
N,82,829,8299,82990,subclass,Other business support service activities n.e.c.
O,84,,,,division,Public administration and defence; compulsory social security
O,84,841,,,group,Administration of the State and the economic and social policy of the community
O,84,841,8411,,class,General public administration activities
O,84,841,8411,84111,subclass,General public service activities relating to executive
O,84,841,8411,84112,subclass,General public service activities relating to legislation
O,84,841,8411,84119,subclass,General public service activities n.e.c.
O,84,841,8412,,class,"Regulation of the activities of providing health care, education, cultural services and other social services, excluding social security"
O,84,841,8412,84121,subclass,Regulatory agencies relating to health
O,84,841,8412,84122,subclass,Regulatory agencies relating to education
O,84,841,8412,84129,subclass,Regulatory agencies relating to other social services n.e.c. excluding social security
O,84,841,8413,,class,Regulation of and contribution to more efficient operation of businesses
O,84,841,8413,84130,subclass,Regulation of and contribution to more efficient operation of businesses
O,84,842,,,group,Provision of services to the community as a whole
O,84,842,8421,,class,Foreign affairs
O,84,842,8421,84210,subclass,Foreign affairs
O,84,842,8422,,class,Defence activities
O,84,842,8422,84220,subclass,Defence activities
O,84,842,8423,,class,Public order and safety activities
O,84,842,8423,84230,subclass,Public order and safety activities
O,84,843,,,group,Compulsory social security activities
O,84,843,8430,,class,Compulsory social security activities
O,84,843,8430,84300,subclass,Compulsory social security activities
P,,,,,section,EDUCATION
P,85,,,,division,Education
P,85,851,,,group,Primary education
P,85,851,8510,,class,Primary education
P,85,851,8510,85101,subclass,Pre-primary education (education preceding the first level)
P,85,851,8510,85102,subclass,Primary education (education at the first level)
P,85,851,8510,85103,subclass,Provision of literacy programmes for adults at primary level
P,85,851,8510,85104,subclass,Special education for handicapped students at primary lavel
P,85,851,8510,85109,subclass,Other primary education activities n.e.c.
P,85,852,,,group,Secondary education
P,85,852,8521,,class,General secondary education
P,85,852,8521,85211,subclass,General school education in the first stage of the secondary level (up to X th standard) without any special subject pre-requisite
P,85,852,8521,85212,subclass,"General school education in the second stage of the secondary level (Senior/Higher secondary) giving, in principle, access to higher education"
P,85,852,8521,85213,subclass,Special education for handicapped students at first stage or second stage of secondary level
P,85,852,8522,,class,Technical and vocational secondary education
P,85,852,8522,85221,subclass,Technical and vocational education below the level of higher education except for handicapped
P,85,852,8522,85222,subclass,Technical and vocational education for handicapped students below the level of higher education
P,85,852,8522,85223,subclass,Professional motor driving school
P,85,853,,,group,Higher education
P,85,853,8530,,class,Higher education
P,85,853,8530,85301,subclass,"Higher education in science, commerce, humanity and fine arts leading to a university degree or equivalent"
P,85,853,8530,85302,subclass,Higher education in engineering / other technical courses leading to a university degree or equivalent
P,85,853,8530,85303,subclass,Higher education in medical/bio-technology and related courses leading to a university degree or equivalent
P,85,853,8530,85304,subclass,Higher education in management courses leading to a degree or equivalent
P,85,853,8530,85305,subclass,Higher education in law leading to a degree or equivalent
P,85,853,8530,85306,subclass,Higher education in other professional/ vocational courses leading to a degree or equivalent
P,85,853,8530,85307,subclass,Higher education not leading to a degree or equivalent
P,85,854,,,group,Other education
P,85,854,8541,,class,Sports and recreation education
P,85,854,8541,85410,subclass,Sports and recreation education
P,85,854,8542,,class,Cultural education
P,85,854,8542,85420,subclass,Cultural education
P,85,854,8549,,class,Other education n.e.c.
P,85,854,8549,85491,subclass,Academic tutoring services
P,85,854,8549,85492,subclass,Professional examination review courses
P,85,854,8549,85493,subclass,Flying school
P,85,854,8549,85494,subclass,Motor driving school (non-professional)
P,85,854,8549,85499,subclass,Other educational services n.e.c.
P,85,855,,,group,Educational support services
P,85,855,8550,,class,Educational support services
P,85,855,8550,85500,subclass,Educational support services
Q,,,,,section,Human health and social work activities
Q,86,,,,division,Human health activities
Q,86,861,,,group,Hospital activities
Q,86,861,8610,,class,Hospital activities
Q,86,861,8610,86100,subclass,Hospital activities
Q,86,862,,,group,Medical and dental practice activities
Q,86,862,8620,,class,Medical and dental practice activities
Q,86,862,8620,86201,subclass,Medical practice activities
Q,86,862,8620,86202,subclass,Dental practice activities
Q,86,869,,,group,Other human health activities
Q,86,869,8690,,class,Other human health activities
Q,86,869,8690,86901,subclass,Activities of Ayurveda practitioners
Q,86,869,8690,86902,subclass,Activities of Unani practitioners
Q,86,869,8690,86903,subclass,Activities of homeopaths
Q,86,869,8690,86904,subclass,"Activities of nurses, masseures, physiotherapists or other para-medical practitioners"
Q,86,869,8690,86905,subclass,Activities of independent diagnostic/pathological laboratories
Q,86,869,8690,86906,subclass,Activities of independent blood banks
Q,86,869,8690,86909,subclass,Other human health activities n.e.c. (including independent ambulance activities)
Q,87,,,,division,Residential care activities
Q,87,871,,,group,Nursing care facilities
Q,87,871,8710,,class,Nursing care facilities
Q,87,871,8710,87100,subclass,Nursing care facilities
Q,87,872,,,group,"Residential care activities for mental retardation, mental health and substance abuse"
Q,87,872,8720,,class,"Residential care activities for mental retardation, mental health and substance abuse"
Q,87,872,8720,87200,subclass,"Residential care activities for mental retardation, mental health and substance abuse"
Q,87,873,,,group,Residential care activities for the elderly and disabled
Q,87,873,8730,,class,Residential care activities for the elderly and disabled
Q,87,873,8730,87300,subclass,Residential care activities for the elderly and disabled
Q,87,879,,,group,Other residential care activities n.e.c.
Q,87,879,8790,,class,Other residential care activities n.e.c.
Q,88,,,,division,Social work activities without accommodation
Q,88,881,,,group,Social work activities without accommodation for the elderly and disabled
Q,88,881,8810,,class,Social work activities without accommodation for the elderly and disabled
Q,88,881,8810,88100,subclass,Social work activities without accommodation for the elderly and disabled
Q,88,889,,,group,Other social work activities without accommodation n.e.c.
Q,88,889,8890,,class,Other social work activities without accommodation n.e.c.
Q,88,889,8890,88900,subclass,Other social work activities without accommodation n.e.c.
R,90,,,,division,"Creative, arts and entertainment activities"
R,90,900,,,group,"Creative, arts and entertainment activities"
R,90,900,9000,,class,"Dramatic arts, music and other arts activities"
R,90,900,9000,90001,subclass,Stage production and related activities
R,90,900,9000,90002,subclass,Operation of concert and theatre halls and other arts facilities
R,90,900,9000,90003,subclass,"Activities of sculptors, painters, cartoonists, engravers, etchers etc."
R,90,900,9000,90004,subclass,"Activities of individual writers, for all subjects including fictional writing, technical writing etc."
R,90,900,9000,90005,subclass,Activities of independent journalists
R,90,900,9000,90006,subclass,Activities of restoring of works of art such as paintings etc.
R,90,900,9000,90009,subclass,Other creative arts and and entertainment activities
R,91,,,,division,"Libraries, archives, museums and other cultural activities"
R,91,910,,,group,"Libraries, archives, museums and other cultural activities"
R,91,910,9101,,class,Library and archives activities
R,91,910,9101,91010,subclass,Library and archives activities
R,91,910,9102,,class,Museums activities and operation of historical sites and buildings
R,91,910,9102,91020,subclass,Museums activities and operation of historical sites and buildings
R,91,910,9103,,class,Botanical and zoological gardens and nature reserves activities
R,91,910,9103,91030,subclass,Botanical and zoological gardens and nature reserves activities
R,92,,,,division,Gambling and betting activities
R,92,920,,,group,Gambling and betting activities
R,92,920,9200,92001,subclass,Wholesale of lottery tickets
R,92,920,9200,92002,subclass,Retail sale of lottery tickets
R,92,920,9200,92009,subclass,Other gambling and betting activities
R,93,,,,division,Sports activities and amusement and recreation activities
R,93,931,,,group,Sports activities
R,93,931,9311,,class,Operation of sports facilities
R,93,931,9311,93110,subclass,Operation of sports facilities
R,93,931,9312,,class,Activities of sports clubs
R,93,931,9312,93120,subclass,Activities of sports clubs
R,93,931,9319,,class,Other sports activities
R,93,931,9319,93190,subclass,Other sports activities
R,93,932,,,group,Other amusement and recreation activities
R,93,932,9321,,class,Activities of amusement parks and theme parks
R,93,932,9321,93210,subclass,Activities of amusement parks and theme parks
R,93,932,9329,,class,Other amusement and recreation activities n.e.c.
R,93,932,9329,93290,subclass,Other amusement and recreation activities n.e.c.
S,,,,,section,OTHER SERVICE ACTIVITIES
S,94,,,,division,Activities of membership organizations
S,94,941,,,group,"Activities of business, employers and professional membership organizations"
S,94,941,9411,,class,Activities of business and employers membership organizations
S,94,941,9411,94110,subclass,Activities of business and employers membership organisations
S,94,941,9412,,class,Activities of professional membership organizations
S,94,941,9412,94120,subclass,Activities of professional membership organizations
S,94,942,,,group,Activities of trade unions
S,94,942,9420,,class,Activities of trade unions
S,94,942,9420,94200,subclass,Activities of trade unions
S,94,949,,,group,Activities of other membership organizations
S,94,949,9491,,class,Activities of religious organizations
S,94,949,9491,94910,subclass,Activities of religious organizations
S,94,949,9492,,class,Activities of political organizations
S,94,949,9492,94920,subclass,Activities of political organizations
S,94,949,9499,,class,Activities of other membership organizations n.e.c.
S,94,949,9499,94990,subclass,Activities of other membership organizations n.e.c.
S,95,,,,division,Repair of computers and personal and household goods
S,95,951,,,group,Repair of computers and communication equipment
S,95,951,9511,,class,Repair of computers and peripheral equipment
S,95,951,9511,95111,subclass,Repair and maintenance of computer and peripheral equipment
S,95,951,9511,95112,subclass,"Repair and maintenance of automated terminals like automatic teller machines, point-of-sale (POS) terminals, not mechanically operated"
S,95,951,9512,,class,Repair of communication equipment
S,95,951,9512,95120,subclass,Repair of communication equipment
S,95,952,,,group,Repair of personal and household goods
S,95,952,9521,,class,Repair of consumer electronics
S,95,952,9521,95210,subclass,Repair of consumer electronics
S,95,952,9522,,class,Repair of household appliances and home and garden equipment
S,95,952,9522,95221,subclass,"Repair and servicing of household appliances ( refrigerators, stoves, washing machines, clothes dryers, room air conditioners, etc. )"
S,95,952,9522,95222,subclass,"Repair and servicing of home and garden equipment such lawn mowerrs, edgers, trimmers etc."
S,95,952,9523,,class,Repair of footwear and leather goods
S,95,952,9523,95230,subclass,Repair of footwear and leather goods
S,95,952,9524,,class,Repair of furniture and home furnishings
S,95,952,9524,95240,subclass,Repair of furniture and home furnishings
S,95,952,9529,,class,"Repair of personal and household goods, n.e.c."
S,95,952,9529,95291,subclass,Repair of bicycles
S,95,952,9529,95292,subclass,Repair and alteration of clothing
S,95,952,9529,95293,subclass,Repair and alteration of jewellery
S,95,952,9529,95294,subclass,"Repair of watches, clocks and their parts"
S,95,952,9529,95295,subclass,Repair of musical instruments
S,95,952,9529,95299,subclass,Repair of other personal and household goods n.e.c.
S,96,,,,division,Other personal service activities
S,96,960,,,group,Other personal service activities
S,96,960,9601,,class,Washing and (dry-) cleaning of textile and fur products
S,96,960,9601,96010,subclass,Washing and (dry-) cleaning of textile and fur products
S,96,960,9602,,class,Hairdressing and other beauty treatment
S,96,960,9602,96020,subclass,Hairdressing and other beauty treatment
S,96,960,9603,,class,Funeral and related activities
S,96,960,9603,96030,subclass,Funeral and related activities
S,96,960,9609,,class,Other personal service activities n.e.c.
S,96,960,9609,96091,subclass,"Social activities such as escort services, marriage bureaus"
S,96,960,9609,96092,subclass,"Pet care services such as boarding, grooming and training pets etc."
S,96,960,9609,96093,subclass,"Shoe shiners, porters, valet car parkers etc."
S,96,960,9609,96094,subclass,"Coin-operated personal service machines such as photo booths, weighing machines, blood pressure checking machines etc."
S,96,960,9609,96095,subclass,"Activities of sauna and steam baths, massage salons etc."
S,96,960,9609,96096,subclass,Astrological and spiritualists’ activities
S,96,960,9609,96097,subclass,"Activities of aaya, dhai, governess, baby sitter etc."
S,96,960,9609,96098,subclass,"General household maintenance activities like grooming of the floor, dusting, cleaning of utensils etc."
T,97,,,,division,Activities of households as employers of domestic personnel
T,97,970,,,group,Activities of households as employers of domestic personnel
T,97,970,9700,,class,Activities of households as employers of domestic personnel
T,97,970,9700,97000,subclass,Activities of households as employers of domestic personnel
T,98,,,,division,Undifferentiated goods- and services-producing activities of private households for own use
